groupSampleSegment,groupNumWorkers,groupNumVehicles,groupModeTypeBroad,trip_type,numTripRecords,sumTripWeight,numHhRecords,sumHhWeight,tripsPerHh,tripTypeLabel
We,0,-1,-1,1,10,618.83,204,17443.47,0.0354763129125111,Home-based work
We,0,-1,3,1,10,618.83,204,17443.47,0.0354763129125111,Home-based work
We,0,3,-1,1,1,34.93,21,1032.01,0.033846571254154516,Home-based work
We,0,3,3,1,1,34.93,21,1032.01,0.033846571254154516,Home-based work
WF,0,3,-1,1,12,265.62,119,12790.62,0.020766780656449803,Home-based work
WF,0,3,3,1,5,90.81,119,12790.62,0.0070997340238393445,Home-based work
WF,0,3,1,1,5,124.98,119,12790.62,0.00977122297433588,Home-based work
WF,0,3,1001,1,7,174.81,119,12790.62,0.01366704663261046,Home-based work
WF,0,3,4,1,2,49.83,119,12790.62,0.003895823658274579,Home-based work
TT,0,3,-1,1,19,305.09,220,21655.54,0.01408831181305107,Home-based work
TT,0,3,3,1,10,124.57,220,21655.54,0.00575233866253162,Home-based work
TT,0,3,1,1,7,130.69,220,21655.54,0.006034945330386589,Home-based work
TT,0,3,1001,1,9,180.52,220,21655.54,0.008335973150519451,Home-based work
TT,0,3,4,1,2,49.83,220,21655.54,0.002301027820132862,Home-based work
Ut,3,2,-1,1,44,3251.18,25,4441.65,0.7319757297400741,Home-based work
Ut,3,2,1,1,4,485.29,25,4441.65,0.10925894656265128,Home-based work
Ut,3,2,1001,1,8,485.29,25,4441.65,0.10925894656265128,Home-based work
Ut,3,2,4,1,3,0.0,25,4441.65,0.0,Home-based work
Ut,3,2,3,1,36,2765.89,25,4441.65,0.6227167831774229,Home-based work
Ut,3,2,2,1,1,0.0,25,4441.65,0.0,Home-based work
Wa,-1,2,-1,1,433,24496.94,256,25010.4,0.9794701404215845,Home-based work
Wa,-1,2,3,1,385,19314.24,256,25010.4,0.7722483446886096,Home-based work
Wa,-1,2,4,1,7,3440.54,256,25010.4,0.13756437322074017,Home-based work
Wa,-1,2,1001,1,41,4494.59,256,25010.4,0.1797088411220932,Home-based work
Wa,-1,2,1,1,6,33.19,256,25010.4,0.0013270479480536096,Home-based work
Wa,-1,2,2,1,28,1020.86,256,25010.4,0.040817419953299426,Home-based work
Wa,-1,2,995,1,4,0.0,256,25010.4,0.0,Home-based work
Wa,-1,2,5,1,3,688.11,256,25010.4,0.027512954610881872,Home-based work
Wa,2,2,-1,1,222,10443.16,63,7677.08,1.360303657119634,Home-based work
Wa,2,2,3,1,190,9389.11,63,7677.08,1.2230053614134542,Home-based work
Wa,2,2,1,1,4,33.19,63,7677.08,0.004323258322174577,Home-based work
Wa,2,2,1001,1,32,1054.05,63,7677.08,0.13729829570617996,Home-based work
Wa,2,2,2,1,28,1020.86,63,7677.08,0.13297503738400537,Home-based work
We,1,1,-1,1,338,20561.21,118,21391.6,0.9611814918005198,Home-based work
We,1,1,4,1,20,107.76,118,21391.6,0.005037491351745546,Home-based work
We,1,1,1001,1,47,1072.2,118,21391.6,0.05012247798201164,Home-based work
We,1,1,1,1,24,421.67,118,21391.6,0.019711943005665776,Home-based work
We,1,1,3,1,278,18251.11,118,21391.6,0.8531905046840816,Home-based work
We,1,1,995,1,4,96.38,118,21391.6,0.0045055068344583855,Home-based work
We,1,1,2,1,3,542.77,118,21391.6,0.02537304362460031,Home-based work
We,1,1,5,1,9,1141.52,118,21391.6,0.05336300229996822,Home-based work
Sa,2,1,-1,1,803,16377.71,210,14571.22,1.1239765784882803,Home-based work
Sa,2,1,1,1,146,1619.01,210,14571.22,0.11111011981151887,Home-based work
Sa,2,1,1001,1,291,2764.21,210,14571.22,0.1897034016369254,Home-based work
Sa,2,1,4,1,81,726.51,210,14571.22,0.04985924308328335,Home-based work
Sa,2,1,5,1,9,83.02,210,14571.22,0.00569753253330881,Home-based work
Sa,2,1,3,1,493,13128.12,210,14571.22,0.9009623078918582,Home-based work
Sa,2,1,2,1,64,418.69,210,14571.22,0.028734038742123172,Home-based work
Sa,2,1,995,1,10,402.36,210,14571.22,0.027613336426188063,Home-based work
Sa,3,4,-1,1,182,21240.32,35,7024.08,3.0239291124246876,Home-based work
Sa,3,4,3,1,179,21226.81,35,7024.08,3.022005728864136,Home-based work
Sa,3,4,995,1,2,0.0,35,7024.08,0.0,Home-based work
Sa,3,4,2,1,1,13.51,35,7024.08,0.0019233835605517021,Home-based work
Sa,3,4,1001,1,1,13.51,35,7024.08,0.0019233835605517021,Home-based work
WF,3,4,-1,1,331,38715.67,71,13824.46,2.8005195139629326,Home-based work
WF,3,4,3,1,322,38610.44,71,13824.46,2.792907643408857,Home-based work
WF,3,4,995,1,3,0.0,71,13824.46,0.0,Home-based work
WF,3,4,1,1,4,65.24,71,13824.46,0.0047191716710815465,Home-based work
WF,3,4,1001,1,6,105.23,71,13824.46,0.0076118705540758926,Home-based work
WF,3,4,2,1,1,13.51,71,13824.46,0.000977253361071608,Home-based work
WF,3,4,4,1,1,26.48,71,13824.46,0.001915445521922737,Home-based work
TT,3,4,-1,1,505,51473.9,125,19978.86,2.57641827411574,Home-based work
TT,3,4,3,1,475,51339.55,125,19978.86,2.569693666205179,Home-based work
TT,3,4,1,1,14,65.24,125,19978.86,0.0032654515823225144,Home-based work
TT,3,4,1001,1,21,105.23,125,19978.86,0.0052670672901256625,Home-based work
TT,3,4,995,1,8,0.0,125,19978.86,0.0,Home-based work
TT,3,4,4,1,6,26.48,125,19978.86,0.0013254009488028846,Home-based work
TT,3,4,2,1,1,13.51,125,19978.86,0.0006762147590002632,Home-based work
TT,3,4,5,1,1,29.12,125,19978.86,0.0014575406204358006,Home-based work
Wa,-1,5,-1,1,17,3033.35,17,1554.7,1.9510838103814239,Home-based work
Wa,-1,5,3,1,17,3033.35,17,1554.7,1.9510838103814239,Home-based work
Wa,4,-1,-1,1,24,3404.29,7,931.12,3.6561238078872753,Home-based work
Wa,4,-1,3,1,23,3341.82,7,931.12,3.5890325629349604,Home-based work
Wa,4,-1,1,1,1,62.47,7,931.12,0.06709124495231548,Home-based work
Wa,4,-1,1001,1,1,62.47,7,931.12,0.06709124495231548,Home-based work
Wa,4,5,-1,1,8,48.97,2,9.95,4.921608040201005,Home-based work
Wa,4,5,3,1,8,48.97,2,9.95,4.921608040201005,Home-based work
TT,4,5,-1,1,190,15035.27,31,4896.63,3.0705342245585228,Home-based work
TT,4,5,3,1,181,14900.93,31,4896.63,3.0430990293324185,Home-based work
TT,4,5,1,1,6,81.54,31,4896.63,0.016652269009502455,Home-based work
TT,4,5,1001,1,8,126.12,31,4896.63,0.025756489667383486,Home-based work
TT,4,5,4,1,2,44.58,31,4896.63,0.009104220657881032,Home-based work
TT,4,5,995,1,1,8.22,31,4896.63,0.001678705558720998,Home-based work
Sa,-1,3,-1,1,1171,101757.59,418,68630.98,1.482677210787315,Home-based work
Sa,-1,3,3,1,1069,98217.2,418,68630.98,1.4310913234810285,Home-based work
Sa,-1,3,1,1,51,3209.58,418,68630.98,0.046765760885244534,Home-based work
Sa,-1,3,1001,1,88,3540.39,418,68630.98,0.051585887306286465,Home-based work
Sa,-1,3,4,1,31,268.39,418,68630.98,0.003910624618794603,Home-based work
Sa,-1,3,995,1,14,0.0,418,68630.98,0.0,Home-based work
Sa,-1,3,2,1,6,62.42,418,68630.98,0.0009095018022473233,Home-based work
Sa,2,3,-1,1,528,39090.0,177,30726.33,1.2721987949748634,Home-based work
Sa,2,3,3,1,501,38938.01,177,30726.33,1.2672522230933534,Home-based work
Sa,2,3,1,1,12,102.14,177,30726.33,0.003324184827800782,Home-based work
Sa,2,3,1001,1,23,151.99,177,30726.33,0.004946571881510093,Home-based work
Sa,2,3,4,1,11,49.85,177,30726.33,0.0016223870537093105,Home-based work
Sa,2,3,995,1,4,0.0,177,30726.33,0.0,Home-based work
We,3,-1,-1,1,138,17459.87,40,4868.85,3.586035716853055,Home-based work
We,3,-1,3,1,136,17208.23,40,4868.85,3.534352054386559,Home-based work
We,3,-1,1,1,1,35.68,40,4868.85,0.00732821918933629,Home-based work
We,3,-1,1001,1,1,35.68,40,4868.85,0.00732821918933629,Home-based work
We,3,-1,5,1,1,215.96,40,4868.85,0.0443554432771599,Home-based work
We,3,2,-1,1,27,1342.32,10,460.06,2.917706386123549,Home-based work
We,3,2,1,1,1,35.68,10,460.06,0.0775551015084989,Home-based work
We,3,2,1001,1,1,35.68,10,460.06,0.0775551015084989,Home-based work
We,3,2,3,1,26,1306.64,10,460.06,2.8401512846150503,Home-based work
Un,-1,-1,-1,1,1071,51543.6,1384,50934.79,1.0119527340742938,Home-based work
Un,-1,-1,3,1,740,39193.2,1384,50934.79,0.7694779933322586,Home-based work
Un,-1,-1,4,1,55,1908.1,1384,50934.79,0.03746162495221832,Home-based work
Un,-1,-1,1001,1,288,10924.93,1384,50934.79,0.21448856469222707,Home-based work
Un,-1,-1,1,1,210,8356.4,1384,50934.79,0.16406075297453862,Home-based work
Un,-1,-1,995,1,2,0.0,1384,50934.79,0.0,Home-based work
Un,-1,-1,5,1,41,1425.46,1384,50934.79,0.027985979720344386,Home-based work
Un,-1,-1,2,1,23,660.44,1384,50934.79,0.01296638309493374,Home-based work
Un,-1,4,-1,1,65,8412.54,51,2664.91,3.15678203016237,Home-based work
Un,-1,4,3,1,63,8334.62,51,2664.91,3.1275427687989468,Home-based work
Un,-1,4,1,1,1,38.65,51,2664.91,0.014503304051543955,Home-based work
Un,-1,4,1001,1,2,77.92,51,2664.91,0.02923926136342316,Home-based work
Un,-1,4,4,1,1,39.27,51,2664.91,0.014735957311879202,Home-based work
Un,3,-1,-1,1,121,3359.84,160,5155.4,0.651712767195562,Home-based work
Un,3,-1,995,1,1,0.0,160,5155.4,0.0,Home-based work
Un,3,-1,1,1,22,513.39,160,5155.4,0.0995829615548745,Home-based work
Un,3,-1,1001,1,26,559.22,160,5155.4,0.10847266943399156,Home-based work
Un,3,-1,3,1,87,2529.84,160,5155.4,0.4907165302401366,Home-based work
Un,3,-1,5,1,7,270.78,160,5155.4,0.052523567521433834,Home-based work
Un,3,-1,4,1,3,38.61,160,5155.4,0.007489234588974668,Home-based work
Un,3,-1,2,1,1,7.23,160,5155.4,0.0014024130038406332,Home-based work
Un,3,4,-1,1,14,380.39,14,715.87,0.5313674270468102,Home-based work
Un,3,4,3,1,14,380.39,14,715.87,0.5313674270468102,Home-based work
We,-1,5,-1,1,75,5418.0,12,1864.3,2.9061846269377245,Home-based work
We,-1,5,3,1,74,5409.77,12,1864.3,2.901770101378534,Home-based work
We,-1,5,995,1,1,8.22,12,1864.3,0.004409161615619804,Home-based work
We,2,5,-1,1,14,178.22,4,75.92,2.3474710221285564,Home-based work
We,2,5,3,1,14,178.22,4,75.92,2.3474710221285564,Home-based work
WF,2,5,-1,1,50,2579.11,22,3236.7,0.7968331943028394,Home-based work
WF,2,5,3,1,50,2579.11,22,3236.7,0.7968331943028394,Home-based work
TT,2,5,-1,1,90,6908.57,38,5272.73,1.310245356769643,Home-based work
TT,2,5,3,1,90,6908.57,38,5272.73,1.310245356769643,Home-based work
Da,1,-1,-1,1,667,40049.19,305,51447.79,0.7784433500447736,Home-based work
Da,1,-1,3,1,577,36470.99,305,51447.79,0.7088932294273476,Home-based work
Da,1,-1,1,1,56,3121.22,305,51447.79,0.06066771769982734,Home-based work
Da,1,-1,1001,1,82,3233.79,305,51447.79,0.06285576115125645,Home-based work
Da,1,-1,4,1,20,112.57,305,51447.79,0.0021880434514291087,Home-based work
Da,1,-1,995,1,4,251.41,305,51447.79,0.004886701644521562,Home-based work
Da,1,-1,5,1,4,93.0,305,51447.79,0.0018076578216479268,Home-based work
Da,1,-1,2,1,6,0.0,305,51447.79,0.0,Home-based work
Da,1,3,-1,1,72,4508.22,36,5219.3,0.8637595079799973,Home-based work
Da,1,3,1,1,2,0.0,36,5219.3,0.0,Home-based work
Da,1,3,1001,1,4,0.0,36,5219.3,0.0,Home-based work
Da,1,3,4,1,2,0.0,36,5219.3,0.0,Home-based work
Da,1,3,3,1,67,4475.54,36,5219.3,0.857498131933401,Home-based work
Da,1,3,5,1,1,32.68,36,5219.3,0.006261376046596287,Home-based work
WF,1,3,-1,1,395,24209.39,206,27996.57,0.8647270004861309,Home-based work
WF,1,3,3,1,345,23680.23,206,27996.57,0.8458261136989281,Home-based work
WF,1,3,1,1,27,251.31,206,27996.57,0.008976456758810097,Home-based work
WF,1,3,1001,1,45,496.48,206,27996.57,0.01773360093754342,Home-based work
WF,1,3,4,1,14,182.75,206,27996.57,0.006527585343490292,Home-based work
WF,1,3,2,1,4,62.42,206,27996.57,0.002229558835243032,Home-based work
WF,1,3,5,1,1,32.68,206,27996.57,0.0011672858496594404,Home-based work
WF,1,3,995,1,4,0.0,206,27996.57,0.0,Home-based work
TT,1,3,-1,1,798,40903.13,370,41836.33,0.9776940281329647,Home-based work
TT,1,3,3,1,731,39742.7,370,41836.33,0.9499566525075215,Home-based work
TT,1,3,1,1,32,262.0,370,41836.33,0.006262499602618107,Home-based work
TT,1,3,1001,1,56,514.78,370,41836.33,0.01230461658563263,Home-based work
TT,1,3,4,1,14,182.75,370,41836.33,0.0043682129861773245,Home-based work
TT,1,3,2,1,10,70.03,370,41836.33,0.0016739039968371985,Home-based work
TT,1,3,995,1,8,612.96,370,41836.33,0.014651380749697691,Home-based work
TT,1,3,5,1,3,32.68,370,41836.33,0.0007811392634105333,Home-based work
Wa,0,-1,-1,1,17,634.67,291,22254.68,0.028518495884910497,Home-based work
Wa,0,-1,3,1,17,634.67,291,22254.68,0.028518495884910497,Home-based work
Wa,0,2,-1,1,9,634.67,118,9298.95,0.06825179186897444,Home-based work
Wa,0,2,3,1,9,634.67,118,9298.95,0.06825179186897444,Home-based work
Sa,0,2,-1,1,6,503.21,233,15975.57,0.031498719607500704,Home-based work
Sa,0,2,3,1,6,503.21,233,15975.57,0.031498719607500704,Home-based work
Da,-1,5,-1,1,30,3009.32,13,2605.92,1.154801375330018,Home-based work
Da,-1,5,3,1,28,2952.42,13,2605.92,1.132966476330816,Home-based work
Da,-1,5,1,1,1,28.22,13,2605.92,0.010829188923681463,Home-based work
Da,-1,5,1001,1,2,56.9,13,2605.92,0.021834898999201817,Home-based work
Da,-1,5,4,1,1,28.68,13,2605.92,0.011005710075520354,Home-based work
Da,4,-1,-1,1,87,6759.31,15,3614.62,1.8699918663649293,Home-based work
Da,4,-1,3,1,79,6613.09,15,3614.62,1.8295394813286046,Home-based work
Da,4,-1,995,1,3,0.0,15,3614.62,0.0,Home-based work
Da,4,-1,1,1,3,92.08,15,3614.62,0.025474323718675824,Home-based work
Da,4,-1,1001,1,5,146.22,15,3614.62,0.04045238503632471,Home-based work
Da,4,-1,4,1,2,54.14,15,3614.62,0.014978061317648882,Home-based work
Da,4,5,-1,1,18,1271.75,5,1536.71,0.8275796994878669,Home-based work
Da,4,5,3,1,16,1214.85,5,1536.71,0.7905525440714253,Home-based work
Da,4,5,1,1,1,28.22,5,1536.71,0.018363907308470692,Home-based work
Da,4,5,1001,1,2,56.9,5,1536.71,0.037027155416441616,Home-based work
Da,4,5,4,1,1,28.68,5,1536.71,0.018663248107970924,Home-based work
WF,4,-1,-1,1,810,49146.22,137,17977.77,2.733721701857349,Home-based work
WF,4,-1,3,1,635,40492.09,137,17977.77,2.252342198170296,Home-based work
WF,4,-1,1,1,96,6312.99,137,17977.77,0.35115534351590877,Home-based work
WF,4,-1,1001,1,144,8094.56,137,17977.77,0.4502538412717484,Home-based work
WF,4,-1,4,1,39,1162.34,137,17977.77,0.0646542924956766,Home-based work
WF,4,-1,5,1,12,326.6,137,17977.77,0.018166880541913708,Home-based work
WF,4,-1,2,1,9,619.23,137,17977.77,0.034444205260162966,Home-based work
WF,4,-1,995,1,19,232.97,137,17977.77,0.012958781873391416,Home-based work
WF,4,5,-1,1,108,9269.41,17,3488.7,2.656981110442285,Home-based work
WF,4,5,3,1,102,9190.86,17,3488.7,2.634465560237338,Home-based work
WF,4,5,1,1,4,41.65,17,3488.7,0.011938544443488979,Home-based work
WF,4,5,1001,1,5,70.32,17,3488.7,0.02015650528850288,Home-based work
WF,4,5,4,1,1,28.68,17,3488.7,0.00822082724223923,Home-based work
WF,4,5,995,1,1,8.22,17,3488.7,0.0023561785192191937,Home-based work
Ut,0,3,-1,1,2,0.0,21,2791.2,0.0,Home-based work
Ut,0,3,1,1,1,0.0,21,2791.2,0.0,Home-based work
Ut,0,3,1001,1,1,0.0,21,2791.2,0.0,Home-based work
Ut,0,3,3,1,1,0.0,21,2791.2,0.0,Home-based work
Bo,-1,-1,-1,1,1097,64504.88,449,46262.44,1.3943250723481078,Home-based work
Bo,-1,-1,3,1,1048,64139.9,449,46262.44,1.3864357349071947,Home-based work
Bo,-1,-1,1,1,15,164.39,449,46262.44,0.0035534226037364216,Home-based work
Bo,-1,-1,1001,1,19,177.62,449,46262.44,0.0038393997376705595,Home-based work
Bo,-1,-1,995,1,12,0.0,449,46262.44,0.0,Home-based work
Bo,-1,-1,5,1,18,187.37,449,46262.44,0.004050153861318166,Home-based work
Bo,-1,-1,4,1,2,0.0,449,46262.44,0.0,Home-based work
Bo,-1,-1,2,1,2,13.23,449,46262.44,0.0002859771339341375,Home-based work
Bo,-1,2,-1,1,422,18337.16,191,18377.31,0.9978152406418567,Home-based work
Bo,-1,2,3,1,393,18097.96,191,18377.31,0.9847991898705523,Home-based work
Bo,-1,2,1,1,8,134.26,191,18377.31,0.007305748229746355,Home-based work
Bo,-1,2,1001,1,10,147.49,191,18377.31,0.008025657726838149,Home-based work
Bo,-1,2,5,1,15,91.7,191,18377.31,0.00498984889518651,Home-based work
Bo,-1,2,995,1,4,0.0,191,18377.31,0.0,Home-based work
Bo,-1,2,2,1,2,13.23,191,18377.31,0.0007199094970917942,Home-based work
Bo,1,-1,-1,1,344,17137.7,178,21195.99,0.808535010631728,Home-based work
Bo,1,-1,3,1,330,17042.49,178,21195.99,0.8040431232511432,Home-based work
Bo,1,-1,995,1,6,0.0,178,21195.99,0.0,Home-based work
Bo,1,-1,1,1,6,81.99,178,21195.99,0.0038681845009362614,Home-based work
Bo,1,-1,1001,1,8,95.21,178,21195.99,0.004491887380584723,Home-based work
Bo,1,-1,2,1,2,13.23,178,21195.99,0.0006241746670006921,Home-based work
Bo,1,2,-1,1,174,10051.93,89,10948.03,0.9181496579749964,Home-based work
Bo,1,2,3,1,164,9956.72,89,10948.03,0.9094531162227358,Home-based work
Bo,1,2,995,1,2,0.0,89,10948.03,0.0,Home-based work
Bo,1,2,1,1,6,81.99,89,10948.03,0.007489018572291087,Home-based work
Bo,1,2,1001,1,8,95.21,89,10948.03,0.00869654175226045,Home-based work
Bo,1,2,2,1,2,13.23,89,10948.03,0.0012084365863082216,Home-based work
Bo,-1,3,-1,1,280,17803.36,110,11019.66,1.6155997553463537,Home-based work
Bo,-1,3,3,1,273,17786.98,110,11019.66,1.614113321100651,Home-based work
Bo,-1,3,1,1,4,16.38,110,11019.66,0.0014864342457026804,Home-based work
Bo,-1,3,1001,1,6,16.38,110,11019.66,0.0014864342457026804,Home-based work
Bo,-1,3,4,1,2,0.0,110,11019.66,0.0,Home-based work
Bo,-1,3,995,1,1,0.0,110,11019.66,0.0,Home-based work
Bo,3,-1,-1,1,102,19625.77,36,5800.98,3.3831818072118853,Home-based work
Bo,3,-1,3,1,95,19580.28,36,5800.98,3.3753400287537625,Home-based work
Bo,3,-1,1,1,4,16.38,36,5800.98,0.0028236608297218745,Home-based work
Bo,3,-1,1001,1,6,16.38,36,5800.98,0.0028236608297218745,Home-based work
Bo,3,-1,4,1,2,0.0,36,5800.98,0.0,Home-based work
Bo,3,-1,5,1,1,29.12,36,5800.98,0.005019841475061111,Home-based work
Bo,3,3,-1,1,66,10466.16,17,3522.02,2.971635595482138,Home-based work
Bo,3,3,3,1,60,10449.78,17,3522.02,2.9669848552819125,Home-based work
Bo,3,3,1,1,4,16.38,17,3522.02,0.004650740200226006,Home-based work
Bo,3,3,1001,1,6,16.38,17,3522.02,0.004650740200226006,Home-based work
Bo,3,3,4,1,2,0.0,17,3522.02,0.0,Home-based work
Wa,-1,4,-1,1,112,14890.65,40,6739.61,2.209423097182181,Home-based work
Wa,-1,4,3,1,109,14702.02,40,6739.61,2.181434830798815,Home-based work
Wa,-1,4,1,1,3,188.63,40,6739.61,0.0279882663833664,Home-based work
Wa,-1,4,1001,1,3,188.63,40,6739.61,0.0279882663833664,Home-based work
Wa,0,4,-1,1,2,0.0,18,1798.76,0.0,Home-based work
Wa,0,4,3,1,2,0.0,18,1798.76,0.0,Home-based work
TT,0,4,-1,1,4,0.0,53,3845.18,0.0,Home-based work
TT,0,4,3,1,4,0.0,53,3845.18,0.0,Home-based work
Ca,-1,1,-1,1,837,8548.35,262,11911.93,0.7176293010452547,Home-based work
Ca,-1,1,3,1,555,7125.85,262,11911.93,0.5982112050692038,Home-based work
Ca,-1,1,1,1,151,1214.27,262,11911.93,0.10193730151201358,Home-based work
Ca,-1,1,1001,1,267,1421.04,262,11911.93,0.1192955297756115,Home-based work
Ca,-1,1,2,1,52,85.59,262,11911.93,0.0071852336271284335,Home-based work
Ca,-1,1,4,1,64,121.17,262,11911.93,0.010172155141945931,Home-based work
Ca,-1,1,995,1,12,0.0,262,11911.93,0.0,Home-based work
Ca,-1,1,5,1,3,1.46,262,11911.93,0.00012256620043939144,Home-based work
Ca,2,-1,-1,1,1518,28278.68,286,13851.23,2.0416006376329032,Home-based work
Ca,2,-1,3,1,1223,25848.04,286,13851.23,1.8661187490208453,Home-based work
Ca,2,-1,995,1,35,0.0,286,13851.23,0.0,Home-based work
Ca,2,-1,2,1,76,567.8,286,13851.23,0.04099274938037994,Home-based work
Ca,2,-1,1001,1,258,2427.81,286,13851.23,0.1752775746269465,Home-based work
Ca,2,-1,4,1,50,308.65,286,13851.23,0.02228321961298744,Home-based work
Ca,2,-1,1,1,132,1551.36,286,13851.23,0.11200160563357911,Home-based work
Ca,2,-1,5,1,2,2.83,286,13851.23,0.00020431398511179153,Home-based work
Ca,2,1,-1,1,449,2416.01,62,1573.65,1.5352905665173324,Home-based work
Ca,2,1,3,1,293,2103.5,62,1573.65,1.3367012995265783,Home-based work
Ca,2,1,2,1,30,53.17,62,1573.65,0.033787691036761665,Home-based work
Ca,2,1,1001,1,146,312.52,62,1573.65,0.19859562164394876,Home-based work
Ca,2,1,4,1,34,51.65,62,1573.65,0.03282178375115178,Home-based work
Ca,2,1,1,1,82,207.7,62,1573.65,0.13198614685603532,Home-based work
Ca,2,1,995,1,9,0.0,62,1573.65,0.0,Home-based work
Ca,2,1,5,1,1,0.0,62,1573.65,0.0,Home-based work
Sa,-1,5,-1,1,96,6882.88,36,4514.45,1.5246331225287688,Home-based work
Sa,-1,5,3,1,92,6837.59,36,4514.45,1.514600892689032,Home-based work
Sa,-1,5,1,1,4,45.3,36,4514.45,0.010034444948997108,Home-based work
Sa,-1,5,1001,1,4,45.3,36,4514.45,0.010034444948997108,Home-based work
Sa,4,-1,-1,1,354,18809.6,66,7635.6,2.463408245586463,Home-based work
Sa,4,-1,3,1,294,15341.47,66,7635.6,2.009202944103934,Home-based work
Sa,4,-1,1,1,27,3016.89,66,7635.6,0.39510843941537005,Home-based work
Sa,4,-1,1001,1,43,3141.53,66,7635.6,0.41143197653098645,Home-based work
Sa,4,-1,4,1,14,60.08,66,7635.6,0.007868405888207869,Home-based work
Sa,4,-1,5,1,11,326.6,66,7635.6,0.04277332495154278,Home-based work
Sa,4,-1,2,1,2,64.55,66,7635.6,0.008453821572633453,Home-based work
Sa,4,-1,995,1,6,0.0,66,7635.6,0.0,Home-based work
Sa,4,5,-1,1,27,278.8,5,76.61,3.6392115911760867,Home-based work
Sa,4,5,3,1,24,265.37,5,76.61,3.463908105991385,Home-based work
Sa,4,5,1,1,3,13.42,5,76.61,0.17517295392246443,Home-based work
Sa,4,5,1001,1,3,13.42,5,76.61,0.17517295392246443,Home-based work
Wa,2,1,-1,1,36,4368.38,24,4816.13,0.907031164025888,Home-based work
Wa,2,1,3,1,33,4318.56,24,4816.13,0.8966867588707116,Home-based work
Wa,2,1,5,1,1,31.32,24,4816.13,0.0065031467173851205,Home-based work
Wa,2,1,2,1,1,18.5,24,4816.13,0.0038412584377913385,Home-based work
Wa,2,1,1001,1,2,18.5,24,4816.13,0.0038412584377913385,Home-based work
Wa,2,1,1,1,1,0.0,24,4816.13,0.0,Home-based work
Ca,2,2,-1,1,806,19382.0,156,9139.75,2.120626931808857,Home-based work
Ca,2,2,3,1,686,17385.85,156,9139.75,1.9022238026204217,Home-based work
Ca,2,2,2,1,44,500.35,156,9139.75,0.05474438578735742,Home-based work
Ca,2,2,1001,1,97,1993.32,156,9139.75,0.2180934927104133,Home-based work
